Gene,Cluster
ENSG00000120875,17
ENSG00000120889,4
ENSG00000120899,3
ENSG00000121039,6
ENSG00000121060,18
ENSG00000121073,11
ENSG00000121075,12
ENSG00000121152,4
ENSG00000121210,11
ENSG00000121211,5
ENSG00000121236,7
ENSG00000121552,8
ENSG00000121579,11
ENSG00000121621,16
ENSG00000121680,1
ENSG00000121749,2
ENSG00000121753,10
ENSG00000121766,6
ENSG00000121797,4
ENSG00000121851,20
ENSG00000121858,19
ENSG00000121879,2
ENSG00000121895,12
ENSG00000121897,11
ENSG00000121900,9
ENSG00000122035,18
ENSG00000122042,2
ENSG00000122435,18
ENSG00000122482,16
ENSG00000122483,12
ENSG00000122547,6
ENSG00000122557,17
ENSG00000122565,8
ENSG00000122591,6
ENSG00000122644,6
ENSG00000122687,6
ENSG00000122711,9
ENSG00000122779,6
ENSG00000122786,10
ENSG00000122877,16
ENSG00000122952,11
ENSG00000122966,3
ENSG00000123066,13
ENSG00000123080,11
ENSG00000123136,11
ENSG00000123191,20
ENSG00000123219,19
ENSG00000123240,10
ENSG00000123374,4
ENSG00000123395,6
ENSG00000123416,8
ENSG00000123427,20
ENSG00000123473,16
ENSG00000123485,4
ENSG00000123505,6
ENSG00000123545,11
ENSG00000123552,9
ENSG00000123560,9
ENSG00000123595,2
ENSG00000123600,11
ENSG00000123609,9
ENSG00000123636,2
ENSG00000123700,18
ENSG00000123739,6
ENSG00000123933,15
ENSG00000123975,6
ENSG00000124074,17
ENSG00000124098,12
ENSG00000124107,9
ENSG00000124171,16
ENSG00000124177,3
ENSG00000124193,8
ENSG00000124205,16
ENSG00000124216,18
ENSG00000124224,2
ENSG00000124257,2
ENSG00000124275,18
ENSG00000124279,8
ENSG00000124313,12
ENSG00000124357,10
ENSG00000124406,12
ENSG00000124467,12
ENSG00000124496,8
ENSG00000124523,12
ENSG00000124541,11
ENSG00000124571,8
ENSG00000124593,10
ENSG00000124596,18
ENSG00000124602,9
ENSG00000124613,12
ENSG00000124615,17
ENSG00000124635,11
ENSG00000124702,17
ENSG00000124762,14
ENSG00000124766,16
ENSG00000124767,6
ENSG00000124784,8
ENSG00000124787,11
ENSG00000124788,17
ENSG00000124802,8
ENSG00000124831,13
ENSG00000124942,3
ENSG00000125089,10
ENSG00000125124,10
ENSG00000125148,13
ENSG00000125207,3
ENSG00000125247,12
ENSG00000125285,2
ENSG00000125319,13
ENSG00000125351,4
ENSG00000125378,12
ENSG00000125388,3
ENSG00000125398,16
ENSG00000125434,20
ENSG00000125449,7
ENSG00000125450,11
ENSG00000125454,6
ENSG00000125459,6
ENSG00000125485,8
ENSG00000125510,10
ENSG00000125629,17
ENSG00000125630,6
ENSG00000125686,4
ENSG00000125731,13
ENSG00000125734,12
ENSG00000125740,13
ENSG00000125741,11
ENSG00000125744,10
ENSG00000125753,15
ENSG00000125772,19
ENSG00000125775,10
ENSG00000125821,8
ENSG00000125826,9
ENSG00000125863,18
ENSG00000125864,1
ENSG00000125868,11
ENSG00000125885,8
ENSG00000125912,11
ENSG00000125952,17
ENSG00000125966,2
ENSG00000125968,9
ENSG00000125971,15
ENSG00000125977,19
ENSG00000125995,15
ENSG00000125999,12
ENSG00000126003,14
ENSG00000126012,3
ENSG00000126070,18
ENSG00000126215,8
ENSG00000126217,10
ENSG00000126218,9
ENSG00000126337,5
ENSG00000126351,10
ENSG00000126368,8
ENSG00000126457,11
ENSG00000126458,12
ENSG00000126460,10
ENSG00000126583,12
ENSG00000126602,11
ENSG00000126709,9
ENSG00000126749,11
ENSG00000126775,2
ENSG00000126787,4
ENSG00000126790,19
ENSG00000126803,20
ENSG00000126821,19
ENSG00000126822,2
ENSG00000126878,19
ENSG00000126953,6
ENSG00000127084,18
ENSG00000127311,2
ENSG00000127324,9
ENSG00000127329,17
ENSG00000127337,16
ENSG00000127423,19
ENSG00000127481,13
ENSG00000127526,1
ENSG00000127528,10
ENSG00000127561,10
ENSG00000127585,10
ENSG00000127586,4
ENSG00000127589,8
ENSG00000127603,3
ENSG00000127663,10
ENSG00000127720,8
ENSG00000127804,11
ENSG00000127824,11
ENSG00000127870,11
ENSG00000127914,2
ENSG00000127946,15
ENSG00000127947,12
ENSG00000127952,7
ENSG00000127957,20
ENSG00000128011,7
ENSG00000128016,2
ENSG00000128045,18
ENSG00000128050,11
ENSG00000128059,8
ENSG00000128165,9
ENSG00000128203,15
ENSG00000128228,11
ENSG00000128245,9
ENSG00000128254,3
ENSG00000128266,19
ENSG00000128268,10
ENSG00000128272,9
ENSG00000128283,9
ENSG00000128284,9
ENSG00000128311,10
ENSG00000128335,12
ENSG00000128340,15
ENSG00000128342,13
ENSG00000128394,10
ENSG00000128422,1
ENSG00000128510,11
ENSG00000128512,11
ENSG00000128536,19
ENSG00000128567,12
ENSG00000128578,6
ENSG00000128590,16
ENSG00000128591,15
ENSG00000128626,11
ENSG00000128641,12
ENSG00000128655,15
ENSG00000128683,12
ENSG00000128692,19
ENSG00000128694,12
ENSG00000128739,7
ENSG00000128791,9
ENSG00000128872,10
ENSG00000128881,10
ENSG00000128886,7
ENSG00000128917,2
ENSG00000128923,17
ENSG00000128951,8
ENSG00000128965,9
ENSG00000128973,4
ENSG00000129007,18
ENSG00000129116,8
ENSG00000129173,4
ENSG00000129195,11
ENSG00000129204,17
ENSG00000129219,10
ENSG00000129226,16
ENSG00000129255,11
ENSG00000129292,3
ENSG00000129317,11
ENSG00000129353,15
ENSG00000129355,13
ENSG00000129422,2
ENSG00000129437,9
ENSG00000129451,9
ENSG00000129473,10
ENSG00000129474,12
ENSG00000129484,18
ENSG00000129518,5
ENSG00000129534,13
ENSG00000129535,4
ENSG00000129538,19
ENSG00000129595,8
ENSG00000129646,15
ENSG00000129657,17
ENSG00000129749,6
ENSG00000129757,12
ENSG00000129911,7
ENSG00000129932,11
ENSG00000129933,2
ENSG00000129946,12
ENSG00000130005,9
ENSG00000130024,9
ENSG00000130066,17
ENSG00000130119,11
ENSG00000130164,2
ENSG00000130165,11
ENSG00000130193,18
ENSG00000130204,11
ENSG00000130208,9
ENSG00000130254,1
ENSG00000130270,19
ENSG00000130304,10
ENSG00000130338,16
ENSG00000130340,3
ENSG00000130347,6
ENSG00000130348,11
ENSG00000130363,10
ENSG00000130396,9
ENSG00000130433,12
ENSG00000130449,13
ENSG00000130487,8
ENSG00000130513,2
ENSG00000130518,17
ENSG00000130522,3
ENSG00000130560,18
ENSG00000130653,12
ENSG00000130675,10
ENSG00000130695,19
ENSG00000130701,7
ENSG00000130703,17
ENSG00000130707,9
ENSG00000130713,6
ENSG00000130749,13
ENSG00000130751,17
ENSG00000130758,15
ENSG00000130766,9
ENSG00000130810,6
ENSG00000130813,9
ENSG00000130816,4
ENSG00000130826,8
ENSG00000130844,12
ENSG00000130881,11
ENSG00000130935,11
ENSG00000130940,13
ENSG00000130962,10
ENSG00000130988,12
ENSG00000131069,10
ENSG00000131080,4
ENSG00000131094,9
ENSG00000131149,3
ENSG00000131153,8
ENSG00000131174,11
ENSG00000131188,6
ENSG00000131203,2
ENSG00000131368,6
ENSG00000131398,12
ENSG00000131409,20
ENSG00000131459,1
ENSG00000131470,8
ENSG00000131480,1
ENSG00000131495,20
ENSG00000131620,9
ENSG00000131669,6
ENSG00000131746,10
ENSG00000131747,3
ENSG00000131759,20
ENSG00000131781,10
ENSG00000131791,9
ENSG00000131848,11
ENSG00000131876,11
ENSG00000132002,20
ENSG00000132003,17
ENSG00000132005,17
ENSG00000132010,17
ENSG00000132196,10
ENSG00000132275,6
ENSG00000132313,11
ENSG00000132326,8
ENSG00000132329,9
ENSG00000132330,6
ENSG00000132334,10
ENSG00000132357,13
ENSG00000132359,17
ENSG00000132361,11
ENSG00000132376,17
ENSG00000132382,11
ENSG00000132423,11
ENSG00000132470,10
ENSG00000132471,17
ENSG00000132510,17
ENSG00000132600,7
ENSG00000132603,6
ENSG00000132613,18
ENSG00000132646,8
ENSG00000132661,18
ENSG00000132670,12
ENSG00000132688,6
ENSG00000132744,14
ENSG00000132749,12
ENSG00000132763,6
ENSG00000132768,11
ENSG00000132773,6
ENSG00000132823,16
ENSG00000132824,17
ENSG00000132832,9
ENSG00000132846,19
ENSG00000132881,17
ENSG00000132952,9
ENSG00000132953,11
ENSG00000132967,19
ENSG00000133065,6
ENSG00000133106,9
ENSG00000133119,4
ENSG00000133226,6
ENSG00000133247,17
ENSG00000133302,8
ENSG00000133316,11
ENSG00000133321,9
ENSG00000133460,10
ENSG00000133466,12
ENSG00000133477,3
ENSG00000133606,2
ENSG00000133624,12
ENSG00000133627,18
ENSG00000133639,13
ENSG00000133641,18
ENSG00000133706,19
ENSG00000133710,11
ENSG00000133739,19
ENSG00000133773,8
ENSG00000133789,2
ENSG00000133794,10
ENSG00000133816,19
ENSG00000133874,2
ENSG00000133935,15
ENSG00000133943,10
ENSG00000133980,20
ENSG00000133983,1
ENSG00000134001,8
ENSG00000134057,11
ENSG00000134086,9
ENSG00000134109,3
ENSG00000134138,11
ENSG00000134186,6
ENSG00000134193,12
ENSG00000134198,12
ENSG00000134201,19
ENSG00000134202,18
ENSG00000134258,19
ENSG00000134294,16
ENSG00000134297,3
ENSG00000134317,17
ENSG00000134323,12
ENSG00000134324,1
ENSG00000134326,9
ENSG00000134333,11
ENSG00000134375,6
ENSG00000134440,19
ENSG00000134463,10
ENSG00000134490,8
ENSG00000134508,2
ENSG00000134531,10
ENSG00000134569,19
ENSG00000134627,9
ENSG00000134644,3
ENSG00000134668,15
ENSG00000134684,19
ENSG00000134686,2
ENSG00000134690,11
ENSG00000134697,8
ENSG00000134698,10
ENSG00000134716,12
ENSG00000134717,19
ENSG00000134809,6
ENSG00000134815,7
ENSG00000134824,5
ENSG00000134827,4
ENSG00000134853,19
ENSG00000134864,5
ENSG00000134871,12
ENSG00000134909,13
ENSG00000134954,8
ENSG00000134987,11
ENSG00000135002,8
ENSG00000135048,17
ENSG00000135049,5
ENSG00000135069,19
ENSG00000135090,15
ENSG00000135241,17
ENSG00000135245,18
ENSG00000135253,9
ENSG00000135269,5
ENSG00000135297,6
ENSG00000135315,5
ENSG00000135338,5
ENSG00000135362,9
ENSG00000135365,20
ENSG00000135372,11
ENSG00000135406,1
ENSG00000135407,17
ENSG00000135414,7
ENSG00000135424,9
ENSG00000135437,12
ENSG00000135441,10
ENSG00000135446,4
ENSG00000135473,10
ENSG00000135476,3
ENSG00000135482,2
ENSG00000135503,2
ENSG00000135519,9
ENSG00000135521,11
ENSG00000135540,8
ENSG00000135541,6
ENSG00000135549,11
ENSG00000135604,13
ENSG00000135605,13
ENSG00000135655,4
ENSG00000135697,15
ENSG00000135698,8
ENSG00000135709,3
ENSG00000135722,2
ENSG00000135723,7
ENSG00000135749,16
ENSG00000135750,17
ENSG00000135763,6
ENSG00000135821,2
ENSG00000135824,7
ENSG00000135828,10
ENSG00000135899,9
ENSG00000135926,12
ENSG00000135951,20
ENSG00000135960,5
ENSG00000135968,17
ENSG00000135999,16
ENSG00000136003,15
ENSG00000136021,5
ENSG00000136026,6
ENSG00000136044,10
ENSG00000136059,12
ENSG00000136068,15
ENSG00000136098,12
ENSG00000136114,12
ENSG00000136122,6
ENSG00000136141,2
ENSG00000136147,9
ENSG00000136153,2
ENSG00000136155,5
ENSG00000136156,12
ENSG00000136158,16
ENSG00000136205,3
ENSG00000136231,19
ENSG00000136237,5
ENSG00000136243,18
ENSG00000136247,12
ENSG00000136271,11
ENSG00000136305,9
ENSG00000136367,15
ENSG00000136383,6
ENSG00000136425,12
ENSG00000136436,12
ENSG00000136451,2
ENSG00000136478,6
ENSG00000136492,5
ENSG00000136542,3
ENSG00000136603,12
ENSG00000136628,9
ENSG00000136718,11
ENSG00000136754,17
ENSG00000136783,5
ENSG00000136802,3
ENSG00000136826,16
ENSG00000136828,20
ENSG00000136840,6
ENSG00000136842,12
ENSG00000136848,15
ENSG00000136868,8
ENSG00000136869,16
ENSG00000136883,10
ENSG00000136925,5
ENSG00000136933,11
ENSG00000136943,16
ENSG00000136950,6
ENSG00000136982,8
ENSG00000137054,11
ENSG00000137074,6
ENSG00000137075,2
ENSG00000137090,16
ENSG00000137103,10
ENSG00000137124,6
ENSG00000137135,2
ENSG00000137161,9
ENSG00000137168,8
ENSG00000137171,10
ENSG00000137193,2
ENSG00000137218,17
ENSG00000137221,5
ENSG00000137261,3
ENSG00000137267,6
ENSG00000137275,13
ENSG00000137310,8
ENSG00000137331,2
ENSG00000137393,16
ENSG00000137404,9
ENSG00000137413,2
ENSG00000137440,10
ENSG00000137449,2
ENSG00000137460,17
ENSG00000137474,10
ENSG00000137486,20
ENSG00000137491,12
ENSG00000137494,1
ENSG00000137496,11
ENSG00000137497,3
ENSG00000137501,9
ENSG00000137502,11
ENSG00000137513,6
ENSG00000137561,16
ENSG00000137563,9
ENSG00000137574,11
ENSG00000137575,15
ENSG00000137628,9
ENSG00000137642,10
ENSG00000137648,12
ENSG00000137692,6
ENSG00000137709,10
ENSG00000137760,11
ENSG00000137764,12
ENSG00000137767,1
ENSG00000137776,1
ENSG00000137801,11
ENSG00000137804,13
ENSG00000137812,4
ENSG00000137822,11
ENSG00000137825,6
ENSG00000137831,13
ENSG00000137834,7
ENSG00000137876,9
ENSG00000137877,7
ENSG00000137942,17
ENSG00000137944,13
ENSG00000137955,11
ENSG00000137962,5
ENSG00000138030,7
ENSG00000138035,8
ENSG00000138050,6
ENSG00000138073,6
ENSG00000138074,11
ENSG00000138078,18
ENSG00000138079,10
ENSG00000138081,5
ENSG00000138119,10
ENSG00000138134,13
ENSG00000138160,4
ENSG00000138162,9
ENSG00000138180,8
ENSG00000138182,4
ENSG00000138193,8
ENSG00000138286,12
ENSG00000138316,9
ENSG00000138336,6
ENSG00000138346,8
ENSG00000138376,8
ENSG00000138380,12
ENSG00000138386,5
ENSG00000138399,6
ENSG00000138413,12
ENSG00000138433,2
ENSG00000138434,2
ENSG00000138439,2
ENSG00000138449,18
ENSG00000138496,9
ENSG00000138593,17
ENSG00000138613,10
ENSG00000138617,5
ENSG00000138639,16
ENSG00000138658,5
ENSG00000138660,2
ENSG00000138669,9
ENSG00000138670,4
ENSG00000138678,11
ENSG00000138709,8
ENSG00000138735,12
ENSG00000138759,1
ENSG00000138764,2
ENSG00000138767,2
ENSG00000138785,8
ENSG00000138794,11
ENSG00000138796,19
ENSG00000139055,7
ENSG00000139112,17
ENSG00000139116,11
ENSG00000139132,17
ENSG00000139146,5
ENSG00000139190,7
ENSG00000139211,3
ENSG00000139233,6
ENSG00000139263,16
ENSG00000139269,9
ENSG00000139278,11
ENSG00000139289,16
ENSG00000139292,2
ENSG00000139318,5
ENSG00000139343,11
ENSG00000139354,16
ENSG00000139372,11
ENSG00000139405,6
ENSG00000139410,20
ENSG00000139428,20
ENSG00000139438,11
ENSG00000139514,19
ENSG00000139515,19
ENSG00000139567,12
ENSG00000139597,10
ENSG00000139629,12
ENSG00000139636,17
ENSG00000139648,18
ENSG00000139651,2
ENSG00000139668,9
ENSG00000139679,16
ENSG00000139725,10
ENSG00000139734,8
ENSG00000139793,5
ENSG00000139874,12
ENSG00000139880,11
ENSG00000139899,10
ENSG00000139946,2
ENSG00000140006,18
ENSG00000140022,13
ENSG00000140025,20
ENSG00000140044,9
ENSG00000140057,12
ENSG00000140104,17
ENSG00000140105,9
ENSG00000140199,17
ENSG00000140254,12
ENSG00000140262,9
ENSG00000140265,2
ENSG00000140279,12
ENSG00000140284,6
ENSG00000140297,12
ENSG00000140307,6
ENSG00000140323,15
ENSG00000140332,13
ENSG00000140365,11
ENSG00000140367,10
ENSG00000140398,10
ENSG00000140406,13
ENSG00000140443,3
ENSG00000140450,2
ENSG00000140451,1
ENSG00000140465,17
ENSG00000140511,12
ENSG00000140525,4
ENSG00000140526,3
ENSG00000140534,13
ENSG00000140545,5
ENSG00000140650,8
ENSG00000140678,12
ENSG00000140836,13
ENSG00000140848,20
ENSG00000140853,8
ENSG00000140854,3
ENSG00000140859,12
ENSG00000140876,12
ENSG00000140905,11
ENSG00000140937,5
ENSG00000140941,2
ENSG00000140943,10
ENSG00000140950,10
ENSG00000140961,11
ENSG00000140968,18
ENSG00000141027,9
ENSG00000141034,17
ENSG00000141068,12
ENSG00000141076,11
ENSG00000141258,9
ENSG00000141293,9
ENSG00000141294,3
ENSG00000141295,10
ENSG00000141337,19
ENSG00000141376,12
ENSG00000141378,6
ENSG00000141391,6
ENSG00000141401,19
ENSG00000141404,8
ENSG00000141441,5
ENSG00000141448,13
ENSG00000141458,3
ENSG00000141497,10
ENSG00000141505,10
ENSG00000141519,1
ENSG00000141522,11
ENSG00000141542,17
ENSG00000141543,6
ENSG00000141556,1
ENSG00000141560,11
ENSG00000141582,12
ENSG00000141644,7
ENSG00000141655,13
ENSG00000141665,4
ENSG00000141682,19
ENSG00000141699,2
ENSG00000141738,2
ENSG00000141741,18
ENSG00000141756,18
ENSG00000141854,20
ENSG00000141867,4
ENSG00000141968,18
ENSG00000141994,11
ENSG00000142089,19
ENSG00000142168,1
ENSG00000142188,18
ENSG00000142207,11
ENSG00000142347,10
ENSG00000142396,6
ENSG00000142405,19
ENSG00000142408,17
ENSG00000142409,11
ENSG00000142459,20
ENSG00000142484,9
ENSG00000142528,8
ENSG00000142530,13
ENSG00000142552,10
ENSG00000142599,3
ENSG00000142611,1
ENSG00000142619,12
ENSG00000142623,10
ENSG00000142632,19
ENSG00000142675,10
ENSG00000142677,2
ENSG00000142684,6
ENSG00000142686,11
ENSG00000142687,10
ENSG00000142694,10
ENSG00000142731,4
ENSG00000142733,11
ENSG00000142765,9
ENSG00000142784,10
ENSG00000142798,9
ENSG00000142856,19
ENSG00000142867,2
ENSG00000142910,10
ENSG00000142920,15
ENSG00000142945,11
ENSG00000142961,10
ENSG00000143013,4
ENSG00000143036,9
ENSG00000143067,19
ENSG00000143079,2
ENSG00000143147,17
ENSG00000143195,11
ENSG00000143198,12
ENSG00000143224,10
ENSG00000143228,2
ENSG00000143248,6
ENSG00000143256,8
ENSG00000143303,12
ENSG00000143319,6
ENSG00000143320,8
ENSG00000143333,14
ENSG00000143337,2
ENSG00000143344,1
ENSG00000143367,4
ENSG00000143369,7
ENSG00000143409,15
ENSG00000143412,9
ENSG00000143434,15
ENSG00000143457,17
ENSG00000143476,8
ENSG00000143493,8
ENSG00000143494,17
ENSG00000143498,5
ENSG00000143499,19
ENSG00000143507,16
ENSG00000143515,12
ENSG00000143575,9
ENSG00000143578,17
ENSG00000143614,13
ENSG00000143621,11
ENSG00000143630,10
ENSG00000143653,19
ENSG00000143776,16
ENSG00000143797,18
ENSG00000143815,7
ENSG00000143842,17
ENSG00000143845,10
ENSG00000143847,18
ENSG00000143850,20
ENSG00000143862,17
ENSG00000143878,12
ENSG00000143891,15
ENSG00000143942,6
ENSG00000144045,12
ENSG00000144061,20
ENSG00000144063,1
ENSG00000144130,14
ENSG00000144161,6
ENSG00000144233,17
ENSG00000144354,9
ENSG00000144366,10
ENSG00000144381,11
ENSG00000144445,17
ENSG00000144452,1
ENSG00000144460,13
ENSG00000144468,9
ENSG00000144504,8
ENSG00000144524,20
ENSG00000144554,19
ENSG00000144559,7
ENSG00000144567,3
ENSG00000144655,6
ENSG00000144677,12
ENSG00000144730,17
ENSG00000144749,17
ENSG00000144802,8
ENSG00000144821,11
ENSG00000144824,9
ENSG00000144867,8
ENSG00000144935,20
ENSG00000145002,11
ENSG00000145022,20
ENSG00000145050,7
ENSG00000145088,11
ENSG00000145103,12
ENSG00000145191,11
ENSG00000145214,3
ENSG00000145220,6
ENSG00000145241,13
ENSG00000145293,8
ENSG00000145332,14
ENSG00000145362,14
ENSG00000145386,1
ENSG00000145390,5
ENSG00000145391,6
ENSG00000145414,8
ENSG00000145476,12
ENSG00000145536,4
ENSG00000145555,3
ENSG00000145569,10
ENSG00000145604,18
ENSG00000145675,8
ENSG00000145703,12
ENSG00000145736,19
ENSG00000145743,7
ENSG00000145779,5
ENSG00000145860,19
ENSG00000145868,2
ENSG00000145882,20
ENSG00000145901,17
ENSG00000145919,19
ENSG00000145990,11
ENSG00000146021,9
ENSG00000146067,17
ENSG00000146072,2
ENSG00000146083,2
ENSG00000146085,10
ENSG00000146094,1
ENSG00000146192,10
ENSG00000146205,9
ENSG00000146243,9
ENSG00000146250,9
ENSG00000146278,2
ENSG00000146376,3
ENSG00000146409,6
ENSG00000146410,4
ENSG00000146411,17
ENSG00000146426,4
ENSG00000146592,19
ENSG00000146648,2
ENSG00000146666,4
ENSG00000146670,4
ENSG00000146700,9
ENSG00000146731,11
ENSG00000146733,9
ENSG00000146776,17
ENSG00000146830,2
ENSG00000146856,15
ENSG00000146858,14
ENSG00000146859,5
ENSG00000146918,4
ENSG00000146950,10
ENSG00000146963,4
ENSG00000147041,5
ENSG00000147082,3
ENSG00000147144,3
ENSG00000147155,7
ENSG00000147162,9
ENSG00000147168,12
ENSG00000147174,15
ENSG00000147224,11
ENSG00000147251,17
ENSG00000147364,17
ENSG00000147383,15
ENSG00000147400,20
ENSG00000147408,13
ENSG00000147421,10
ENSG00000147471,7
ENSG00000147536,11
ENSG00000147642,8
ENSG00000147676,12
ENSG00000147679,6
ENSG00000147687,8
ENSG00000147862,13
ENSG00000147883,16
ENSG00000147894,2
ENSG00000147905,9
ENSG00000147912,14
ENSG00000147955,8
ENSG00000147996,6
ENSG00000148090,10
ENSG00000148154,2
ENSG00000148158,2
ENSG00000148204,10
ENSG00000148218,18
ENSG00000148219,6
ENSG00000148225,10
ENSG00000148229,11
ENSG00000148291,11
ENSG00000148296,11
ENSG00000148335,11
ENSG00000148339,14
ENSG00000148344,10
ENSG00000148357,9
ENSG00000148362,8
ENSG00000148396,11
ENSG00000148399,6
ENSG00000148426,12
ENSG00000148429,16
ENSG00000148444,3
ENSG00000148459,11
ENSG00000148660,10
ENSG00000148677,12
ENSG00000148690,18
ENSG00000148700,12
ENSG00000148737,2
ENSG00000148840,6
ENSG00000148841,4
ENSG00000148842,13
ENSG00000148843,11
ENSG00000148942,8
ENSG00000148943,8
ENSG00000148950,6
ENSG00000149115,19
ENSG00000149150,9
ENSG00000149177,10
ENSG00000149300,10
ENSG00000149308,2
ENSG00000149418,1
ENSG00000149483,6
ENSG00000149573,16
ENSG00000149636,9
ENSG00000149716,14
ENSG00000149782,7
ENSG00000149798,2
ENSG00000149922,12
ENSG00000149927,9
ENSG00000150201,6
ENSG00000150281,10
ENSG00000150347,16
ENSG00000150403,9
ENSG00000150456,8
ENSG00000150527,9
ENSG00000150540,12
ENSG00000150551,1
ENSG00000150556,5
ENSG00000150593,2
ENSG00000150753,11
ENSG00000150764,6
ENSG00000150773,1
ENSG00000150779,6
ENSG00000150782,17
ENSG00000150907,2
ENSG00000150938,12
ENSG00000150990,11
ENSG00000150991,4
ENSG00000150995,3
ENSG00000151012,9
ENSG00000151014,11
ENSG00000151117,3
ENSG00000151131,6
ENSG00000151247,8
ENSG00000151276,10
ENSG00000151287,18
ENSG00000151303,1
ENSG00000151304,6
ENSG00000151332,16
ENSG00000151414,17
ENSG00000151445,10
ENSG00000151474,10
ENSG00000151491,17
ENSG00000151503,4
ENSG00000151532,11
ENSG00000151553,2
ENSG00000151576,6
ENSG00000151623,17
ENSG00000151651,15
ENSG00000151665,18
ENSG00000151689,5
ENSG00000151690,17
ENSG00000151715,12
ENSG00000151725,19
ENSG00000151746,4
ENSG00000151748,17
ENSG00000151849,6
ENSG00000151881,9
ENSG00000151883,9
ENSG00000151914,13
ENSG00000152056,18
ENSG00000152078,19
ENSG00000152147,6
ENSG00000152219,9
ENSG00000152223,3
ENSG00000152242,4
ENSG00000152253,8
ENSG00000152256,4
ENSG00000152332,11
ENSG00000152409,2
ENSG00000152413,11
ENSG00000152455,6
ENSG00000152457,16
ENSG00000152475,13
ENSG00000152503,5
ENSG00000152518,13
ENSG00000152520,17
ENSG00000152527,13
ENSG00000152558,17
ENSG00000152689,4
ENSG00000152749,19
ENSG00000152767,19
ENSG00000152778,9
ENSG00000152782,20
ENSG00000152926,10
ENSG00000153015,8
ENSG00000153037,6
ENSG00000153044,4
ENSG00000153048,2
ENSG00000153094,16
ENSG00000153208,16
ENSG00000153233,17
ENSG00000153234,13
ENSG00000153292,17
ENSG00000153317,4
ENSG00000153395,18
ENSG00000153551,7
ENSG00000153558,10
ENSG00000153574,18
ENSG00000153714,5
ENSG00000153721,6
ENSG00000153790,7
ENSG00000153814,18
ENSG00000153832,13
ENSG00000153879,9
ENSG00000153930,1
ENSG00000153975,19
ENSG00000153982,10
ENSG00000154079,12
ENSG00000154099,3
ENSG00000154102,9
ENSG00000154127,3
ENSG00000154134,9
ENSG00000154146,8
ENSG00000154153,12
ENSG00000154217,15
ENSG00000154263,19
ENSG00000154265,5
ENSG00000154274,19
ENSG00000154319,17
ENSG00000154328,18
ENSG00000154447,2
ENSG00000154529,6
ENSG00000154639,2
ENSG00000154781,4
ENSG00000154803,2
ENSG00000154813,18
ENSG00000154814,6
ENSG00000154864,10
ENSG00000155016,12
ENSG00000155090,9
ENSG00000155100,8
ENSG00000155111,10
ENSG00000155115,11
ENSG00000155158,12
ENSG00000155252,3
ENSG00000155265,1
ENSG00000155304,5
ENSG00000155368,7
ENSG00000155393,11
ENSG00000155438,6
ENSG00000155508,17
ENSG00000155657,10
ENSG00000155660,9
ENSG00000155760,2
ENSG00000155792,9
ENSG00000155846,6
ENSG00000155903,2
ENSG00000155918,19
ENSG00000155957,9
ENSG00000156011,4
ENSG00000156017,6
ENSG00000156050,3
ENSG00000156127,4
ENSG00000156136,19
ENSG00000156162,9
ENSG00000156273,16
ENSG00000156299,17
ENSG00000156313,2
ENSG00000156381,17
ENSG00000156384,16
ENSG00000156398,4
ENSG00000156414,1
ENSG00000156427,14
ENSG00000156453,17
ENSG00000156469,18
ENSG00000156471,11
ENSG00000156500,13
ENSG00000156510,19
ENSG00000156535,15
ENSG00000156639,8
ENSG00000156650,13
ENSG00000156675,5
ENSG00000156697,6
ENSG00000156802,4
ENSG00000156804,2
ENSG00000156869,8
ENSG00000156966,10
ENSG00000156970,1
ENSG00000156973,20
ENSG00000157106,4
ENSG00000157107,5
ENSG00000157111,13
ENSG00000157181,8
ENSG00000157193,20
ENSG00000157214,18
ENSG00000157224,10
ENSG00000157349,17
ENSG00000157379,10
ENSG00000157388,11
ENSG00000157429,4
ENSG00000157470,8
ENSG00000157593,6
ENSG00000157613,12
ENSG00000157654,6
ENSG00000157693,19
ENSG00000157741,17
ENSG00000157764,3
ENSG00000157796,10
ENSG00000157870,7
ENSG00000157895,11
ENSG00000157954,17
ENSG00000157985,16
ENSG00000158022,9
ENSG00000158042,6
ENSG00000158050,14
ENSG00000158055,2
ENSG00000158079,9
ENSG00000158169,4
ENSG00000158186,20
ENSG00000158195,17
ENSG00000158201,9
ENSG00000158270,11
ENSG00000158286,10
ENSG00000158292,10
ENSG00000158301,19
ENSG00000158321,11
ENSG00000158402,2
ENSG00000158483,8
ENSG00000158691,19
ENSG00000158710,1
ENSG00000158747,18
ENSG00000158786,20
ENSG00000158805,1
ENSG00000158828,17
ENSG00000158856,10
ENSG00000158882,11
ENSG00000158966,4
ENSG00000159082,3
ENSG00000159131,8
ENSG00000159147,8
ENSG00000159166,6
ENSG00000159200,8
ENSG00000159210,11
ENSG00000159214,15
ENSG00000159216,13
ENSG00000159231,1
ENSG00000159256,2
ENSG00000159263,17
ENSG00000159267,19
ENSG00000159399,11
ENSG00000159433,13
ENSG00000159445,6
ENSG00000159479,14
ENSG00000159592,17
ENSG00000159714,15
ENSG00000159733,10
ENSG00000159753,11
ENSG00000159871,18
ENSG00000159885,16
ENSG00000159899,14
ENSG00000159921,12
ENSG00000160014,20
ENSG00000160058,17
ENSG00000160072,11
ENSG00000160094,17
