Gene,Cluster
ENSG00000108592,11
ENSG00000108599,2
ENSG00000108602,18
ENSG00000108604,9
ENSG00000108654,19
ENSG00000108671,11
ENSG00000108679,10
ENSG00000108733,12
ENSG00000108771,10
ENSG00000108784,4
ENSG00000108788,14
ENSG00000108797,8
ENSG00000108799,3
ENSG00000108813,18
ENSG00000108821,9
ENSG00000108828,4
ENSG00000108829,15
ENSG00000108840,18
ENSG00000108852,17
ENSG00000108932,18
ENSG00000108960,19
ENSG00000108961,11
ENSG00000108984,18
ENSG00000109062,20
ENSG00000109065,7
ENSG00000109066,19
ENSG00000109084,19
ENSG00000109089,1
ENSG00000109101,2
ENSG00000109107,8
ENSG00000109133,15
ENSG00000109184,6
ENSG00000109189,7
ENSG00000109205,12
ENSG00000109220,3
ENSG00000109255,9
ENSG00000109436,4
ENSG00000109445,14
ENSG00000109452,15
ENSG00000109458,4
ENSG00000109466,6
ENSG00000109519,7
ENSG00000109534,15
ENSG00000109572,12
ENSG00000109576,16
ENSG00000109606,15
ENSG00000109618,3
ENSG00000109654,3
ENSG00000109674,11
ENSG00000109680,14
ENSG00000109775,9
ENSG00000109787,4
ENSG00000109790,10
ENSG00000109805,11
ENSG00000109819,2
ENSG00000109917,15
ENSG00000109929,12
ENSG00000109971,19
ENSG00000110002,4
ENSG00000110011,18
ENSG00000110013,10
ENSG00000110025,12
ENSG00000110031,18
ENSG00000110046,12
ENSG00000110047,1
ENSG00000110057,10
ENSG00000110066,5
ENSG00000110080,12
ENSG00000110090,6
ENSG00000110092,19
ENSG00000110104,7
ENSG00000110107,15
ENSG00000110108,7
ENSG00000110172,17
ENSG00000110195,10
ENSG00000110200,11
ENSG00000110218,7
ENSG00000110237,4
ENSG00000110274,9
ENSG00000110315,18
ENSG00000110318,12
ENSG00000110330,12
ENSG00000110375,10
ENSG00000110427,5
ENSG00000110442,9
ENSG00000110455,4
ENSG00000110492,10
ENSG00000110514,12
ENSG00000110619,10
ENSG00000110628,8
ENSG00000110651,10
ENSG00000110660,15
ENSG00000110693,13
ENSG00000110696,11
ENSG00000110697,6
ENSG00000110713,15
ENSG00000110719,10
ENSG00000110721,20
ENSG00000110723,5
ENSG00000110844,8
ENSG00000110851,3
ENSG00000110871,12
ENSG00000110876,12
ENSG00000110880,7
ENSG00000110881,10
ENSG00000110888,1
ENSG00000110917,19
ENSG00000110921,12
ENSG00000110925,3
ENSG00000110944,5
ENSG00000110958,15
ENSG00000111012,7
ENSG00000111057,19
ENSG00000111087,20
ENSG00000111110,10
ENSG00000111196,15
ENSG00000111224,3
ENSG00000111252,10
ENSG00000111261,4
ENSG00000111269,4
ENSG00000111271,4
ENSG00000111276,2
ENSG00000111300,15
ENSG00000111319,8
ENSG00000111325,12
ENSG00000111348,20
ENSG00000111358,15
ENSG00000111364,16
ENSG00000111371,6
ENSG00000111412,18
ENSG00000111424,11
ENSG00000111445,15
ENSG00000111450,19
ENSG00000111490,7
ENSG00000111540,18
ENSG00000111602,5
ENSG00000111615,15
ENSG00000111641,7
ENSG00000111647,2
ENSG00000111653,3
ENSG00000111669,11
ENSG00000111679,18
ENSG00000111696,7
ENSG00000111700,17
ENSG00000111716,11
ENSG00000111726,4
ENSG00000111731,18
ENSG00000111785,18
ENSG00000111788,16
ENSG00000111801,4
ENSG00000111816,5
ENSG00000111817,18
ENSG00000111832,15
ENSG00000111845,7
ENSG00000111860,11
ENSG00000111875,5
ENSG00000111880,16
ENSG00000111885,12
ENSG00000111897,3
ENSG00000111911,18
ENSG00000111912,4
ENSG00000111913,3
ENSG00000111961,3
ENSG00000111962,8
ENSG00000112029,16
ENSG00000112031,7
ENSG00000112081,7
ENSG00000112110,7
ENSG00000112118,16
ENSG00000112144,2
ENSG00000112149,16
ENSG00000112186,7
ENSG00000112210,19
ENSG00000112212,4
ENSG00000112234,4
ENSG00000112242,19
ENSG00000112245,14
ENSG00000112249,11
ENSG00000112282,3
ENSG00000112293,4
ENSG00000112294,8
ENSG00000112297,2
ENSG00000112312,15
ENSG00000112343,12
ENSG00000112365,7
ENSG00000112378,4
ENSG00000112406,2
ENSG00000112414,10
ENSG00000112425,3
ENSG00000112514,8
ENSG00000112541,12
ENSG00000112559,7
ENSG00000112561,8
ENSG00000112576,19
ENSG00000112578,7
ENSG00000112624,4
ENSG00000112651,11
ENSG00000112658,19
ENSG00000112659,4
ENSG00000112667,10
ENSG00000112697,12
ENSG00000112715,10
ENSG00000112742,9
ENSG00000112759,15
ENSG00000112782,10
ENSG00000112812,4
ENSG00000112851,2
ENSG00000112852,12
ENSG00000112874,18
ENSG00000112902,8
ENSG00000112972,18
ENSG00000112983,2
ENSG00000112984,9
ENSG00000113013,15
ENSG00000113070,6
ENSG00000113108,4
ENSG00000113119,4
ENSG00000113161,12
ENSG00000113205,13
ENSG00000113231,13
ENSG00000113272,9
ENSG00000113273,15
ENSG00000113300,3
ENSG00000113356,15
ENSG00000113368,15
ENSG00000113369,2
ENSG00000113387,15
ENSG00000113391,8
ENSG00000113407,19
ENSG00000113448,10
ENSG00000113460,7
ENSG00000113504,1
ENSG00000113552,4
ENSG00000113569,15
ENSG00000113594,6
ENSG00000113595,2
ENSG00000113638,18
ENSG00000113645,19
ENSG00000113649,15
ENSG00000113657,11
ENSG00000113712,11
ENSG00000113732,6
ENSG00000113734,11
ENSG00000113739,7
ENSG00000113742,9
ENSG00000113790,12
ENSG00000113851,2
ENSG00000113916,2
ENSG00000113966,14
ENSG00000113971,4
ENSG00000114019,10
ENSG00000114107,9
ENSG00000114120,3
ENSG00000114126,3
ENSG00000114127,3
ENSG00000114268,18
ENSG00000114315,1
ENSG00000114331,20
ENSG00000114395,15
ENSG00000114423,3
ENSG00000114439,12
ENSG00000114455,12
ENSG00000114491,7
ENSG00000114529,16
ENSG00000114541,4
ENSG00000114626,3
ENSG00000114648,7
ENSG00000114656,7
ENSG00000114670,8
ENSG00000114686,15
ENSG00000114737,1
ENSG00000114739,3
ENSG00000114742,3
ENSG00000114767,15
ENSG00000114770,12
ENSG00000114779,18
ENSG00000114784,14
ENSG00000114796,3
ENSG00000114812,8
ENSG00000114841,6
ENSG00000114850,15
ENSG00000114854,8
ENSG00000114859,1
ENSG00000114861,2
ENSG00000114867,15
ENSG00000114933,5
ENSG00000114993,7
ENSG00000114999,19
ENSG00000115020,3
ENSG00000115053,15
ENSG00000115107,6
ENSG00000115137,3
ENSG00000115159,15
ENSG00000115163,9
ENSG00000115183,15
ENSG00000115221,11
ENSG00000115233,11
ENSG00000115239,18
ENSG00000115241,15
ENSG00000115257,4
ENSG00000115266,4
ENSG00000115267,10
ENSG00000115271,4
ENSG00000115289,9
ENSG00000115290,15
ENSG00000115295,3
ENSG00000115318,19
ENSG00000115350,15
ENSG00000115355,11
ENSG00000115364,15
ENSG00000115368,15
ENSG00000115386,10
ENSG00000115392,1
ENSG00000115421,2
ENSG00000115423,18
ENSG00000115425,20
ENSG00000115461,11
ENSG00000115486,12
ENSG00000115514,15
ENSG00000115520,15
ENSG00000115539,15
ENSG00000115541,15
ENSG00000115548,2
ENSG00000115568,7
ENSG00000115594,10
ENSG00000115596,18
ENSG00000115616,7
ENSG00000115641,19
ENSG00000115648,8
ENSG00000115661,12
ENSG00000115687,16
ENSG00000115738,10
ENSG00000115761,11
ENSG00000115816,16
ENSG00000115839,9
ENSG00000115840,11
ENSG00000115875,19
ENSG00000115884,7
ENSG00000115902,6
ENSG00000115904,3
ENSG00000115919,4
ENSG00000115942,7
ENSG00000115944,17
ENSG00000115946,7
ENSG00000115963,1
ENSG00000115966,18
ENSG00000115977,11
ENSG00000116005,18
ENSG00000116016,18
ENSG00000116062,16
ENSG00000116095,12
ENSG00000116096,7
ENSG00000116106,9
ENSG00000116117,8
ENSG00000116120,15
ENSG00000116133,18
ENSG00000116151,18
ENSG00000116161,7
ENSG00000116171,10
ENSG00000116191,4
ENSG00000116237,16
ENSG00000116266,12
ENSG00000116273,10
ENSG00000116285,19
ENSG00000116329,7
ENSG00000116337,17
ENSG00000116396,19
ENSG00000116406,9
ENSG00000116455,15
ENSG00000116525,12
ENSG00000116574,3
ENSG00000116584,4
ENSG00000116604,3
ENSG00000116649,15
ENSG00000116667,6
ENSG00000116668,18
ENSG00000116675,16
ENSG00000116678,8
ENSG00000116679,19
ENSG00000116698,15
ENSG00000116701,16
ENSG00000116704,15
ENSG00000116711,9
ENSG00000116717,14
ENSG00000116741,15
ENSG00000116750,11
ENSG00000116752,15
ENSG00000116761,4
ENSG00000116774,10
ENSG00000116833,18
ENSG00000116852,6
ENSG00000116871,7
ENSG00000116885,18
ENSG00000116898,11
ENSG00000116922,15
ENSG00000116954,3
ENSG00000116977,4
ENSG00000116991,15
ENSG00000117010,5
ENSG00000117016,10
ENSG00000117054,4
ENSG00000117133,15
ENSG00000117139,18
ENSG00000117143,7
ENSG00000117148,11
ENSG00000117153,18
ENSG00000117155,15
ENSG00000117174,7
ENSG00000117228,19
ENSG00000117266,8
ENSG00000117298,15
ENSG00000117305,4
ENSG00000117308,19
ENSG00000117318,13
ENSG00000117394,19
ENSG00000117395,15
ENSG00000117399,9
ENSG00000117411,19
ENSG00000117479,3
ENSG00000117480,1
ENSG00000117505,11
ENSG00000117525,1
ENSG00000117533,12
ENSG00000117543,11
ENSG00000117595,12
ENSG00000117614,12
ENSG00000117616,3
ENSG00000117625,3
ENSG00000117632,5
ENSG00000117643,8
ENSG00000117650,9
ENSG00000117691,10
ENSG00000117697,18
ENSG00000117707,2
ENSG00000117724,9
ENSG00000117748,16
ENSG00000117877,7
ENSG00000117984,10
ENSG00000118096,9
ENSG00000118193,9
ENSG00000118194,10
ENSG00000118197,3
ENSG00000118200,7
ENSG00000118217,13
ENSG00000118246,15
ENSG00000118322,8
ENSG00000118412,13
ENSG00000118454,12
ENSG00000118482,3
ENSG00000118496,10
ENSG00000118503,13
ENSG00000118508,1
ENSG00000118513,16
ENSG00000118515,7
ENSG00000118518,3
ENSG00000118523,19
ENSG00000118600,15
ENSG00000118620,5
ENSG00000118640,8
ENSG00000118655,15
ENSG00000118689,3
ENSG00000118690,5
ENSG00000118707,8
ENSG00000118785,6
ENSG00000118816,12
ENSG00000118855,12
ENSG00000118894,7
ENSG00000118922,13
ENSG00000118939,11
ENSG00000118960,4
ENSG00000118985,9
ENSG00000119048,3
ENSG00000119125,6
ENSG00000119138,2
ENSG00000119185,15
ENSG00000119227,8
ENSG00000119285,15
ENSG00000119318,15
ENSG00000119326,16
ENSG00000119397,3
ENSG00000119403,11
ENSG00000119408,19
ENSG00000119446,16
ENSG00000119508,14
ENSG00000119514,6
ENSG00000119537,10
ENSG00000119541,3
ENSG00000119547,7
ENSG00000119630,14
ENSG00000119632,10
ENSG00000119636,4
ENSG00000119638,4
ENSG00000119650,8
ENSG00000119655,4
ENSG00000119681,10
ENSG00000119686,18
ENSG00000119688,18
ENSG00000119703,2
ENSG00000119705,11
ENSG00000119711,4
ENSG00000119718,11
ENSG00000119725,16
ENSG00000119737,11
ENSG00000119772,8
ENSG00000119778,14
ENSG00000119782,10
ENSG00000119787,16
ENSG00000119801,3
ENSG00000119812,7
ENSG00000119820,3
ENSG00000119844,12
ENSG00000119862,8
ENSG00000119866,5
ENSG00000119878,3
ENSG00000119899,4
ENSG00000119900,6
ENSG00000119915,11
ENSG00000119917,10
ENSG00000119922,10
ENSG00000119943,4
ENSG00000119950,3
ENSG00000119965,13
ENSG00000119969,16
ENSG00000119979,4
ENSG00000119986,2
ENSG00000120053,11
ENSG00000120055,3
ENSG00000120068,19
ENSG00000120071,2
ENSG00000120093,1
ENSG00000120129,10
ENSG00000120149,1
ENSG00000120158,15
ENSG00000120162,19
ENSG00000120217,1
ENSG00000120254,16
ENSG00000120256,8
ENSG00000120262,18
ENSG00000120278,7
ENSG00000120318,1
ENSG00000120324,10
ENSG00000120334,11
ENSG00000120437,20
ENSG00000120438,15
ENSG00000120526,7
ENSG00000120539,5
ENSG00000120549,12
ENSG00000120647,2
ENSG00000120675,7
ENSG00000120685,15
ENSG00000120690,2
ENSG00000120694,17
ENSG00000120699,15
ENSG00000120705,15
ENSG00000120708,15
ENSG00000120727,2
ENSG00000120738,19
ENSG00000120742,19
ENSG00000120800,15
ENSG00000120802,15
ENSG00000120860,12
ENSG00000120868,18
ENSG00000120875,1
ENSG00000120889,5
ENSG00000120899,9
ENSG00000120913,17
ENSG00000120915,8
ENSG00000120937,19
ENSG00000120942,15
ENSG00000120948,7
ENSG00000121057,16
ENSG00000121060,19
ENSG00000121067,3
ENSG00000121073,15
ENSG00000121104,12
ENSG00000121210,20
ENSG00000121211,5
ENSG00000121236,9
ENSG00000121274,11
ENSG00000121350,16
ENSG00000121380,18
ENSG00000121390,15
ENSG00000121486,12
ENSG00000121552,7
ENSG00000121579,15
ENSG00000121621,9
ENSG00000121644,10
ENSG00000121653,10
ENSG00000121680,9
ENSG00000121749,3
ENSG00000121753,10
ENSG00000121797,7
ENSG00000121851,20
ENSG00000121858,2
ENSG00000121879,2
ENSG00000121895,10
ENSG00000121897,9
ENSG00000121900,6
ENSG00000121903,3
ENSG00000122035,4
ENSG00000122042,12
ENSG00000122140,7
ENSG00000122176,8
ENSG00000122359,20
ENSG00000122435,19
ENSG00000122507,20
ENSG00000122547,15
ENSG00000122557,3
ENSG00000122644,11
ENSG00000122674,17
ENSG00000122687,7
ENSG00000122694,19
ENSG00000122707,3
ENSG00000122711,6
ENSG00000122783,19
ENSG00000122786,6
ENSG00000122863,5
ENSG00000122877,7
ENSG00000122952,11
ENSG00000122966,9
ENSG00000122971,4
ENSG00000123066,2
ENSG00000123080,2
ENSG00000123104,20
ENSG00000123124,19
ENSG00000123136,11
ENSG00000123179,18
ENSG00000123201,4
ENSG00000123240,4
ENSG00000123268,19
ENSG00000123358,1
ENSG00000123374,13
ENSG00000123384,10
ENSG00000123395,7
ENSG00000123405,18
ENSG00000123411,12
ENSG00000123416,11
ENSG00000123505,7
ENSG00000123545,7
ENSG00000123552,6
ENSG00000123560,6
ENSG00000123570,19
ENSG00000123595,2
ENSG00000123600,16
ENSG00000123609,4
ENSG00000123636,3
ENSG00000123737,16
ENSG00000123739,7
ENSG00000123810,2
ENSG00000123815,18
ENSG00000123843,8
ENSG00000123870,20
ENSG00000123908,19
ENSG00000123933,18
ENSG00000124074,18
ENSG00000124098,4
ENSG00000124102,6
ENSG00000124104,12
ENSG00000124120,15
ENSG00000124126,2
ENSG00000124151,18
ENSG00000124171,3
ENSG00000124177,3
ENSG00000124181,6
ENSG00000124193,7
ENSG00000124205,5
ENSG00000124207,11
ENSG00000124216,7
ENSG00000124228,11
ENSG00000124257,2
ENSG00000124275,7
ENSG00000124279,5
ENSG00000124299,12
ENSG00000124313,4
ENSG00000124357,6
ENSG00000124370,3
ENSG00000124383,15
ENSG00000124406,10
ENSG00000124467,4
ENSG00000124496,20
ENSG00000124508,12
ENSG00000124541,15
ENSG00000124549,3
ENSG00000124570,6
ENSG00000124571,16
ENSG00000124587,20
ENSG00000124593,8
ENSG00000124596,18
ENSG00000124602,4
ENSG00000124613,3
ENSG00000124615,3
ENSG00000124635,5
ENSG00000124701,18
ENSG00000124702,3
ENSG00000124743,12
ENSG00000124762,12
ENSG00000124767,16
ENSG00000124784,7
ENSG00000124787,15
ENSG00000124788,3
ENSG00000124789,7
ENSG00000124802,15
ENSG00000124813,16
ENSG00000124831,11
ENSG00000124839,4
ENSG00000125089,4
ENSG00000125124,18
ENSG00000125166,11
ENSG00000125207,15
ENSG00000125246,10
ENSG00000125247,10
ENSG00000125257,10
ENSG00000125266,7
ENSG00000125285,16
ENSG00000125304,10
ENSG00000125319,5
ENSG00000125347,4
ENSG00000125378,10
ENSG00000125398,1
ENSG00000125449,1
ENSG00000125450,15
ENSG00000125454,15
ENSG00000125459,7
ENSG00000125485,7
ENSG00000125505,6
ENSG00000125510,8
ENSG00000125618,12
ENSG00000125629,3
ENSG00000125630,7
ENSG00000125637,4
ENSG00000125652,18
ENSG00000125686,5
ENSG00000125731,7
ENSG00000125734,4
ENSG00000125740,11
ENSG00000125744,4
ENSG00000125753,17
ENSG00000125772,4
ENSG00000125775,9
ENSG00000125798,1
ENSG00000125812,1
ENSG00000125817,16
ENSG00000125821,16
ENSG00000125826,10
ENSG00000125827,5
ENSG00000125844,4
ENSG00000125845,19
ENSG00000125846,4
ENSG00000125848,1
ENSG00000125863,7
ENSG00000125864,9
ENSG00000125868,15
ENSG00000125872,15
ENSG00000125885,15
ENSG00000125901,16
ENSG00000125912,15
ENSG00000125945,2
ENSG00000125962,5
ENSG00000125966,2
ENSG00000125968,1
ENSG00000125971,1
ENSG00000125977,19
ENSG00000125995,10
ENSG00000125999,10
ENSG00000126003,13
ENSG00000126005,4
ENSG00000126012,17
ENSG00000126016,18
ENSG00000126106,4
ENSG00000126215,16
ENSG00000126216,15
ENSG00000126218,10
ENSG00000126249,15
ENSG00000126267,9
ENSG00000126337,10
ENSG00000126368,15
ENSG00000126457,15
ENSG00000126460,18
ENSG00000126524,7
ENSG00000126562,20
ENSG00000126583,8
ENSG00000126602,15
ENSG00000126705,18
ENSG00000126709,10
ENSG00000126749,15
ENSG00000126775,2
ENSG00000126803,1
ENSG00000126821,10
ENSG00000126878,6
ENSG00000126953,16
ENSG00000127080,7
ENSG00000127084,18
ENSG00000127152,2
ENSG00000127191,7
ENSG00000127311,2
ENSG00000127324,10
ENSG00000127329,18
ENSG00000127337,5
ENSG00000127399,1
ENSG00000127419,4
ENSG00000127423,16
ENSG00000127481,9
ENSG00000127561,8
ENSG00000127564,16
ENSG00000127578,12
ENSG00000127585,8
ENSG00000127586,16
ENSG00000127589,7
ENSG00000127603,16
ENSG00000127616,15
ENSG00000127663,18
ENSG00000127720,16
ENSG00000127824,11
ENSG00000127838,8
ENSG00000127863,9
ENSG00000127870,11
ENSG00000127914,3
ENSG00000127946,8
ENSG00000127947,19
ENSG00000127952,14
ENSG00000127957,1
ENSG00000127993,5
ENSG00000127995,13
ENSG00000128011,1
ENSG00000128045,19
ENSG00000128050,15
ENSG00000128059,16
ENSG00000128165,10
ENSG00000128191,19
ENSG00000128203,1
ENSG00000128228,19
ENSG00000128245,19
ENSG00000128254,4
ENSG00000128266,6
ENSG00000128268,4
ENSG00000128271,20
ENSG00000128283,1
ENSG00000128284,10
ENSG00000128294,17
ENSG00000128335,4
ENSG00000128342,1
ENSG00000128394,18
ENSG00000128422,15
ENSG00000128510,11
ENSG00000128512,11
ENSG00000128513,18
ENSG00000128536,1
ENSG00000128578,14
ENSG00000128590,4
ENSG00000128591,20
ENSG00000128596,18
ENSG00000128626,11
ENSG00000128641,6
ENSG00000128692,19
ENSG00000128694,18
ENSG00000128708,15
ENSG00000128789,2
ENSG00000128791,2
ENSG00000128849,2
ENSG00000128881,18
ENSG00000128917,18
ENSG00000128923,4
ENSG00000128944,11
ENSG00000128951,16
ENSG00000128965,10
ENSG00000128973,16
ENSG00000129007,6
ENSG00000129083,12
ENSG00000129116,7
ENSG00000129128,19
ENSG00000129173,16
ENSG00000129187,19
ENSG00000129195,11
ENSG00000129204,4
ENSG00000129219,4
ENSG00000129292,14
ENSG00000129317,11
ENSG00000129353,18
ENSG00000129422,3
ENSG00000129437,6
ENSG00000129451,6
ENSG00000129455,6
ENSG00000129473,18
ENSG00000129474,4
ENSG00000129484,7
ENSG00000129514,5
ENSG00000129518,2
ENSG00000129521,17
ENSG00000129534,5
ENSG00000129535,9
ENSG00000129538,10
ENSG00000129562,19
ENSG00000129595,13
ENSG00000129646,20
ENSG00000129680,7
ENSG00000129749,1
ENSG00000129757,18
ENSG00000129910,8
ENSG00000129911,1
ENSG00000129932,15
ENSG00000129933,3
ENSG00000129946,10
ENSG00000130005,10
ENSG00000130023,4
ENSG00000130024,10
ENSG00000130119,15
ENSG00000130164,20
ENSG00000130165,7
ENSG00000130193,6
ENSG00000130203,6
ENSG00000130204,15
ENSG00000130208,10
ENSG00000130254,9
ENSG00000130304,4
ENSG00000130305,7
ENSG00000130309,15
ENSG00000130347,11
ENSG00000130348,11
ENSG00000130363,4
ENSG00000130396,10
ENSG00000130402,19
ENSG00000130429,15
ENSG00000130433,10
ENSG00000130487,16
ENSG00000130511,6
ENSG00000130513,4
ENSG00000130518,18
ENSG00000130522,18
ENSG00000130529,8
ENSG00000130560,1
ENSG00000130590,8
ENSG00000130600,10
ENSG00000130653,8
ENSG00000130675,4
ENSG00000130700,18
ENSG00000130701,12
ENSG00000130702,10
ENSG00000130706,11
ENSG00000130707,6
ENSG00000130713,7
ENSG00000130749,9
ENSG00000130751,3
ENSG00000130758,20
ENSG00000130762,1
ENSG00000130766,10
ENSG00000130783,20
ENSG00000130810,7
ENSG00000130813,10
ENSG00000130816,15
ENSG00000130818,5
ENSG00000130826,15
ENSG00000130827,10
ENSG00000130830,12
ENSG00000130844,4
ENSG00000130881,6
ENSG00000130935,15
ENSG00000130939,12
ENSG00000130940,2
ENSG00000130956,3
ENSG00000130962,10
ENSG00000130988,10
ENSG00000130997,18
ENSG00000131013,12
ENSG00000131018,18
ENSG00000131019,15
ENSG00000131023,13
ENSG00000131061,17
ENSG00000131067,10
ENSG00000131069,18
ENSG00000131080,5
ENSG00000131094,6
ENSG00000131115,2
ENSG00000131148,15
ENSG00000131149,18
ENSG00000131153,16
ENSG00000131171,4
ENSG00000131174,11
ENSG00000131187,7
ENSG00000131188,19
ENSG00000131203,1
ENSG00000131236,15
ENSG00000131238,10
ENSG00000131242,18
ENSG00000131323,19
ENSG00000131351,15
ENSG00000131368,7
ENSG00000131370,18
ENSG00000131374,20
ENSG00000131381,12
ENSG00000131389,3
ENSG00000131398,8
ENSG00000131400,12
ENSG00000131409,20
ENSG00000131435,14
ENSG00000131459,9
ENSG00000131462,15
ENSG00000131467,15
ENSG00000131470,16
ENSG00000131480,9
ENSG00000131495,12
ENSG00000131504,15
ENSG00000131584,7
ENSG00000131620,6
ENSG00000131650,6
ENSG00000131711,19
ENSG00000131746,19
ENSG00000131747,9
ENSG00000131759,1
ENSG00000131778,15
ENSG00000131779,4
ENSG00000131781,18
ENSG00000131791,12
ENSG00000131873,6
ENSG00000131876,11
ENSG00000131941,1
ENSG00000131944,11
ENSG00000131969,4
ENSG00000131979,1
ENSG00000131981,6
ENSG00000132002,1
ENSG00000132003,8
ENSG00000132004,2
ENSG00000132005,3
ENSG00000132010,4
ENSG00000132016,1
ENSG00000132122,4
ENSG00000132141,4
ENSG00000132153,15
ENSG00000132170,6
ENSG00000132196,18
ENSG00000132274,10
ENSG00000132275,15
ENSG00000132286,7
ENSG00000132323,15
ENSG00000132326,7
ENSG00000132329,4
ENSG00000132330,19
ENSG00000132341,15
ENSG00000132357,2
ENSG00000132361,15
ENSG00000132376,18
ENSG00000132382,15
ENSG00000132423,11
ENSG00000132432,15
ENSG00000132436,16
ENSG00000132467,1
ENSG00000132471,18
ENSG00000132478,2
ENSG00000132481,1
ENSG00000132507,15
ENSG00000132510,8
ENSG00000132561,10
ENSG00000132589,10
ENSG00000132600,8
ENSG00000132603,7
ENSG00000132612,15
ENSG00000132613,6
ENSG00000132635,8
ENSG00000132646,16
ENSG00000132661,19
ENSG00000132664,14
ENSG00000132670,4
ENSG00000132688,19
ENSG00000132716,12
ENSG00000132744,10
ENSG00000132749,20
ENSG00000132763,7
ENSG00000132768,15
ENSG00000132773,7
ENSG00000132793,20
ENSG00000132801,3
ENSG00000132819,17
ENSG00000132823,2
ENSG00000132846,10
ENSG00000132881,18
ENSG00000132912,2
ENSG00000132953,15
ENSG00000132963,15
ENSG00000132964,9
ENSG00000132965,15
ENSG00000133059,2
ENSG00000133067,6
ENSG00000133106,16
ENSG00000133119,16
ENSG00000133121,5
ENSG00000133131,16
ENSG00000133216,6
ENSG00000133226,7
ENSG00000133247,3
ENSG00000133302,13
ENSG00000133313,19
ENSG00000133315,6
ENSG00000133316,15
ENSG00000133321,10
ENSG00000133398,15
ENSG00000133424,16
ENSG00000133460,18
ENSG00000133466,8
ENSG00000133477,12
ENSG00000133519,18
ENSG00000133606,2
ENSG00000133639,2
ENSG00000133641,19
ENSG00000133706,19
ENSG00000133710,15
ENSG00000133739,6
ENSG00000133740,1
ENSG00000133773,7
ENSG00000133789,3
ENSG00000133794,8
ENSG00000133805,18
ENSG00000133812,4
ENSG00000133816,19
ENSG00000133874,2
ENSG00000133935,4
ENSG00000133943,4
ENSG00000133980,18
ENSG00000133983,11
ENSG00000134001,15
ENSG00000134030,8
ENSG00000134057,9
ENSG00000134107,1
ENSG00000134109,14
ENSG00000134138,11
ENSG00000134186,7
ENSG00000134193,6
ENSG00000134198,19
ENSG00000134201,6
ENSG00000134202,1
ENSG00000134222,9
ENSG00000134242,12
ENSG00000134245,8
ENSG00000134253,4
ENSG00000134256,17
ENSG00000134258,8
ENSG00000134262,11
ENSG00000134278,20
ENSG00000134294,13
ENSG00000134297,2
ENSG00000134317,12
ENSG00000134323,19
ENSG00000134324,12
ENSG00000134326,6
ENSG00000134333,11
ENSG00000134352,3
ENSG00000134363,5
ENSG00000134369,8
ENSG00000134371,11
ENSG00000134375,7
ENSG00000134440,6
ENSG00000134463,8
ENSG00000134508,3
ENSG00000134531,19
ENSG00000134569,19
ENSG00000134574,2
ENSG00000134627,10
ENSG00000134644,2
ENSG00000134668,20
ENSG00000134684,6
ENSG00000134697,7
ENSG00000134698,4
ENSG00000134716,19
ENSG00000134717,7
ENSG00000134755,2
ENSG00000134769,4
ENSG00000134809,15
ENSG00000134815,17
ENSG00000134824,3
ENSG00000134827,11
ENSG00000134852,7
ENSG00000134853,13
ENSG00000134864,4
ENSG00000134871,7
ENSG00000134899,12
ENSG00000134901,9
ENSG00000134909,2
ENSG00000134954,7
ENSG00000134986,15
ENSG00000134987,15
ENSG00000135002,7
ENSG00000135046,11
ENSG00000135049,3
ENSG00000135069,6
ENSG00000135070,2
ENSG00000135090,12
ENSG00000135093,12
ENSG00000135100,18
ENSG00000135114,10
ENSG00000135119,9
ENSG00000135127,6
ENSG00000135205,8
ENSG00000135211,3
ENSG00000135241,3
ENSG00000135253,10
ENSG00000135269,6
ENSG00000135297,7
ENSG00000135315,18
ENSG00000135316,15
ENSG00000135334,2
ENSG00000135338,3
ENSG00000135362,19
ENSG00000135365,18
ENSG00000135372,15
ENSG00000135373,10
ENSG00000135406,11
ENSG00000135407,18
ENSG00000135414,11
ENSG00000135423,20
ENSG00000135424,10
ENSG00000135437,4
ENSG00000135441,8
ENSG00000135451,9
ENSG00000135473,18
ENSG00000135480,16
ENSG00000135482,3
ENSG00000135503,3
ENSG00000135519,10
ENSG00000135521,15
ENSG00000135540,16
ENSG00000135549,9
ENSG00000135596,6
ENSG00000135604,3
ENSG00000135605,2
ENSG00000135624,11
ENSG00000135632,15
ENSG00000135677,4
ENSG00000135679,5
ENSG00000135686,8
ENSG00000135697,18
ENSG00000135698,16
ENSG00000135709,18
ENSG00000135722,3
ENSG00000135723,7
ENSG00000135736,18
ENSG00000135749,2
ENSG00000135750,3
ENSG00000135763,7
ENSG00000135766,4
ENSG00000135801,15
ENSG00000135821,3
ENSG00000135824,6
ENSG00000135828,18
ENSG00000135829,11
ENSG00000135837,2
ENSG00000135926,19
ENSG00000135951,20
ENSG00000135953,10
ENSG00000135968,3
ENSG00000135999,2
ENSG00000136003,12
ENSG00000136021,14
ENSG00000136026,19
ENSG00000136044,4
ENSG00000136059,8
ENSG00000136068,19
ENSG00000136098,1
ENSG00000136111,18
ENSG00000136114,13
ENSG00000136141,19
ENSG00000136143,12
ENSG00000136153,12
ENSG00000136156,4
ENSG00000136158,1
ENSG00000136161,18
ENSG00000136169,18
ENSG00000136205,12
ENSG00000136213,18
ENSG00000136231,1
ENSG00000136237,10
ENSG00000136243,19
ENSG00000136261,15
